,unpriv,priv,SUM
TP,296.0,143.0,439.0
TN,932.0,1146.0,2078.0
FP,358.0,354.0,712.0
FN,274.0,217.0,491.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.6602150537634408,0.693010752688172,1.3532258064516127
opportunity_equality,0.519298245614035,0.3972222222222222,0.9165204678362573
predictive_equality,0.2775193798449612,0.236,0.5135193798449612
statistical_parity,0.35161290322580646,0.2672043010752688,0.6188172043010753
predictive_parity,0.4525993883792049,0.28772635814889336,0.7403257465280982
neg_predictive_parity,0.7728026533996684,0.8407923697725606,1.613595023172229
treatment equality,0.5773213376336784,0.39152073732718895,0.9688420749608674
