,unpriv,priv,SUM
TP,292.0,131.0,423.0
TN,937.0,969.0,1906.0
FP,353.0,531.0,884.0
FN,278.0,229.0,507.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.660752688172043,0.5913978494623656,1.2521505376344086
opportunity_equality,0.512280701754386,0.3638888888888889,0.8761695906432749
predictive_equality,0.27364341085271315,0.354,0.6276434108527131
statistical_parity,0.3467741935483871,0.35591397849462364,0.7026881720430107
predictive_parity,0.45271317829457364,0.19788519637462235,0.650598374669196
neg_predictive_parity,0.77119341563786,0.8088480801335559,1.580041495771416
treatment equality,0.5610674251296637,0.5565065502183406,1.1175739753480043
