,unpriv,priv,SUM
TP,276.0,118.0,394.0
TN,904.0,799.0,1703.0
FP,386.0,701.0,1087.0
FN,294.0,242.0,536.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.6344086021505376,0.493010752688172,1.1274193548387097
opportunity_equality,0.4842105263157895,0.3277777777777778,0.8119883040935673
predictive_equality,0.2992248062015504,0.4673333333333333,0.7665581395348837
statistical_parity,0.35591397849462364,0.4403225806451613,0.7962365591397849
predictive_parity,0.4169184290030212,0.14407814407814407,0.5609965730811652
neg_predictive_parity,0.7545909849749582,0.7675312199807877,1.522122204955746
treatment equality,0.5801297263091283,0.6952066115702479,1.2753363378793763
