,unpriv,priv,SUM
TP,238.0,72.0,310.0
TN,1118.0,1342.0,2460.0
FP,172.0,158.0,330.0
FN,332.0,288.0,620.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7290322580645161,0.7602150537634409,1.489247311827957
opportunity_equality,0.41754385964912283,0.2,0.6175438596491228
predictive_equality,0.13333333333333333,0.10533333333333333,0.23866666666666667
statistical_parity,0.22043010752688172,0.12365591397849462,0.34408602150537637
predictive_parity,0.5804878048780487,0.3130434782608696,0.8935312831389184
neg_predictive_parity,0.7710344827586207,0.8233128834355828,1.5943473661942036
treatment equality,0.2289156626506024,0.13166666666666665,0.3605823293172691
