,unpriv,priv,SUM
TP,239.0,76.0,315.0
TN,1102.0,1310.0,2412.0
FP,188.0,190.0,378.0
FN,331.0,284.0,615.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7209677419354839,0.7451612903225806,1.4661290322580645
opportunity_equality,0.4192982456140351,0.2111111111111111,0.6304093567251462
predictive_equality,0.14573643410852713,0.12666666666666668,0.2724031007751938
statistical_parity,0.2295698924731183,0.14301075268817204,0.3725806451612903
predictive_parity,0.5597189695550351,0.2857142857142857,0.8454332552693208
neg_predictive_parity,0.7690160502442428,0.821831869510665,1.590847919754908
treatment equality,0.2509660647790346,0.16056338028169015,0.41152944506072475
