,unpriv,priv,SUM
TP,200.0,73.0,273.0
TN,1188.0,1366.0,2554.0
FP,102.0,134.0,236.0
FN,370.0,287.0,657.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7462365591397849,0.7736559139784946,1.5198924731182797
opportunity_equality,0.3508771929824561,0.20277777777777778,0.5536549707602338
predictive_equality,0.07906976744186046,0.08933333333333333,0.1684031007751938
statistical_parity,0.16236559139784945,0.11129032258064517,0.27365591397849465
predictive_parity,0.6622516556291391,0.3526570048309179,1.014908660460057
neg_predictive_parity,0.7625160462130937,0.8263762855414398,1.5888923317545336
treatment equality,0.12181018227529855,0.11205574912891986,0.2338659314042184
