,unpriv,priv,SUM
TP,26.0,65.0,91.0
TN,382.0,245.0,627.0
FP,8.0,25.0,33.0
FN,214.0,295.0,509.0
size,630.0,630.0,1260.0
accuracy_equality,0.6476190476190476,0.49206349206349204,1.1396825396825396
opportunity_equality,0.10833333333333334,0.18055555555555555,0.28888888888888886
predictive_equality,0.020512820512820513,0.09259259259259259,0.1131054131054131
statistical_parity,0.05396825396825397,0.14285714285714285,0.19682539682539682
predictive_parity,0.7647058823529411,0.7222222222222222,1.4869281045751634
neg_predictive_parity,0.6409395973154363,0.4537037037037037,1.0946433010191399
treatment equality,0.02300503235082674,0.11299435028248588,0.13599938263331263
