,unpriv,priv,SUM
TP,88.0,65.0,153.0
TN,380.0,240.0,620.0
FP,10.0,30.0,40.0
FN,152.0,295.0,447.0
size,630.0,630.0,1260.0
accuracy_equality,0.7428571428571429,0.48412698412698413,1.226984126984127
opportunity_equality,0.36666666666666664,0.18055555555555555,0.5472222222222222
predictive_equality,0.02564102564102564,0.1111111111111111,0.13675213675213674
statistical_parity,0.15555555555555556,0.15079365079365079,0.30634920634920637
predictive_parity,0.8979591836734694,0.6842105263157895,1.5821697099892589
neg_predictive_parity,0.7142857142857143,0.4485981308411215,1.1628838451268357
treatment equality,0.04048582995951417,0.13559322033898305,0.17607905029849721
