,unpriv,priv,SUM
TP,68.0,63.0,131.0
TN,381.0,243.0,624.0
FP,9.0,27.0,36.0
FN,172.0,297.0,469.0
size,630.0,630.0,1260.0
accuracy_equality,0.7126984126984127,0.4857142857142857,1.1984126984126984
opportunity_equality,0.2833333333333333,0.175,0.4583333333333333
predictive_equality,0.023076923076923078,0.1,0.12307692307692308
statistical_parity,0.12222222222222222,0.14285714285714285,0.2650793650793651
predictive_parity,0.8831168831168831,0.7,1.5831168831168831
neg_predictive_parity,0.6889692585895117,0.45,1.1389692585895117
treatment equality,0.03220035778175313,0.12121212121212123,0.15341247899387436
