,unpriv,priv,SUM
TP,0.0,66.0,66.0
TN,390.0,266.0,656.0
FP,0.0,4.0,4.0
FN,240.0,294.0,534.0
size,630.0,630.0,1260.0
accuracy_equality,0.6190476190476191,0.526984126984127,1.146031746031746
opportunity_equality,0.0,0.18333333333333332,0.18333333333333332
predictive_equality,0.0,0.014814814814814815,0.014814814814814815
statistical_parity,0.0,0.1111111111111111,0.1111111111111111
predictive_parity,0.0,0.9428571428571428,0.9428571428571428
neg_predictive_parity,0.6190476190476191,0.475,1.0940476190476192
treatment equality,0.0,0.018140589569160998,0.018140589569160998
