,unpriv,priv,SUM
TP,5883.0,18402.0,24285.0
TN,73012.0,48798.0,121810.0
FP,4718.0,9972.0,14690.0
FN,4467.0,10908.0,15375.0
size,88080.0,88080.0,176160.0
accuracy_equality,0.8957198001816531,0.7629427792915532,1.6586625794732064
opportunity_equality,0.5684057971014492,0.6278403275332651,1.1962461246347145
predictive_equality,0.06069728547536344,0.16967840735068912,0.23037569282605255
statistical_parity,0.1203564940962761,0.3221389645776567,0.4424954586739328
predictive_parity,0.5549476464484483,0.6485514908014379,1.2034991372498862
neg_predictive_parity,0.9423456678583875,0.8173047934880916,1.759650461346479
treatment equality,0.1406350805171282,0.45592905385484944,0.5965641343719776
