,unpriv,priv,SUM
TP,5765.0,18553.0,24318.0
TN,72365.0,48900.0,121265.0
FP,5365.0,9870.0,15235.0
FN,4585.0,10757.0,15342.0
size,88080.0,88080.0,176160.0
accuracy_equality,0.8870345140781108,0.7658151680290645,1.6528496821071754
opportunity_equality,0.5570048309178744,0.632992152848857,1.1899969837667315
predictive_equality,0.06902097002444359,0.16794282797345583,0.2369637979978994
statistical_parity,0.12636239782016348,0.3226952770208901,0.44905767484105363
predictive_parity,0.5179694519317161,0.6527460155507864,1.1707154674825024
neg_predictive_parity,0.9404158544509422,0.8196858708952847,1.7601017253462268
treatment equality,0.15580524313042338,0.45760010113433025,0.6134053442647536
