,unpriv,priv,SUM
TP,270.0,171.0,441.0
TN,1062.0,1191.0,2253.0
FP,228.0,309.0,537.0
FN,300.0,189.0,489.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7161290322580646,0.7322580645161291,1.4483870967741936
opportunity_equality,0.47368421052631576,0.475,0.9486842105263158
predictive_equality,0.17674418604651163,0.206,0.3827441860465116
statistical_parity,0.267741935483871,0.25806451612903225,0.5258064516129033
predictive_parity,0.5421686746987951,0.35625,0.8984186746987952
neg_predictive_parity,0.7797356828193832,0.8630434782608696,1.6427791610802527
treatment equality,0.3358139534883721,0.39238095238095233,0.7281949058693244
