,unpriv,priv,SUM
TP,273.0,156.0,429.0
TN,1066.0,1246.0,2312.0
FP,224.0,254.0,478.0
FN,297.0,204.0,501.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7198924731182795,0.7537634408602151,1.4736559139784946
opportunity_equality,0.4789473684210526,0.43333333333333335,0.9122807017543859
predictive_equality,0.17364341085271318,0.16933333333333334,0.3429767441860465
statistical_parity,0.2672043010752688,0.22043010752688172,0.48763440860215057
predictive_parity,0.5492957746478874,0.3804878048780488,0.9297835795259362
neg_predictive_parity,0.7820983125458547,0.8593103448275862,1.6414086573734408
treatment equality,0.3332550309294496,0.2988235294117647,0.6320785603412142
