,unpriv,priv,SUM
TP,287.0,165.0,452.0
TN,1035.0,1255.0,2290.0
FP,255.0,245.0,500.0
FN,283.0,195.0,478.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.710752688172043,0.7634408602150538,1.4741935483870967
opportunity_equality,0.5035087719298246,0.4583333333333333,0.9618421052631578
predictive_equality,0.19767441860465115,0.16333333333333333,0.3610077519379845
statistical_parity,0.2913978494623656,0.22043010752688172,0.5118279569892473
predictive_parity,0.5295202952029521,0.4024390243902439,0.931959319593196
neg_predictive_parity,0.7852807283763278,0.8655172413793103,1.650797969755638
treatment equality,0.3981428219245624,0.30153846153846153,0.6996812834630239
