,unpriv,priv,SUM
TP,270.0,177.0,447.0
TN,1080.0,1131.0,2211.0
FP,210.0,369.0,579.0
FN,300.0,183.0,483.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7258064516129032,0.7032258064516129,1.4290322580645163
opportunity_equality,0.47368421052631576,0.49166666666666664,0.9653508771929824
predictive_equality,0.16279069767441862,0.246,0.4087906976744186
statistical_parity,0.25806451612903225,0.29354838709677417,0.5516129032258064
predictive_parity,0.5625,0.3241758241758242,0.8866758241758241
neg_predictive_parity,0.782608695652174,0.860730593607306,1.64333928925948
treatment equality,0.30930232558139537,0.4839344262295082,0.7932367518109036
