,unpriv,priv,SUM
TP,1410.0,1339.0,2749.0
TN,18.0,5.0,23.0
FP,162.0,235.0,397.0
FN,0.0,11.0,11.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8981132075471698,0.8452830188679246,1.7433962264150944
opportunity_equality,1.0,0.9918518518518519,1.9918518518518518
predictive_equality,0.9,0.9791666666666666,1.8791666666666667
statistical_parity,0.9886792452830189,0.989937106918239,1.9786163522012579
predictive_parity,0.8969465648854962,0.8506988564167726,1.7476454213022687
neg_predictive_parity,1.0,0.3125,1.3125
treatment equality,0.0,120.17045454545455,120.17045454545455
