,unpriv,priv,SUM
TP,1405.0,1312.0,2717.0
TN,11.0,15.0,26.0
FP,169.0,225.0,394.0
FN,5.0,38.0,43.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8905660377358491,0.8345911949685535,1.7251572327044027
opportunity_equality,0.9964539007092199,0.9718518518518519,1.9683057525610717
predictive_equality,0.9388888888888889,0.9375,1.8763888888888889
statistical_parity,0.989937106918239,0.9666666666666667,1.9566037735849058
predictive_parity,0.8926302414231257,0.8536109303838647,1.7462411718069903
neg_predictive_parity,0.6875,0.2830188679245283,0.9705188679245282
treatment equality,264.76666666666665,33.30592105263158,298.0725877192982
