,unpriv,priv,SUM
TP,1396.0,1279.0,2675.0
TN,6.0,31.0,37.0
FP,174.0,209.0,383.0
FN,14.0,71.0,85.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8817610062893082,0.8238993710691824,1.7056603773584906
opportunity_equality,0.9900709219858156,0.9474074074074074,1.937478329393223
predictive_equality,0.9666666666666667,0.8708333333333333,1.8375
statistical_parity,0.9874213836477987,0.9358490566037736,1.9232704402515723
predictive_parity,0.889171974522293,0.8595430107526881,1.7487149852749813
neg_predictive_parity,0.3,0.30392156862745096,0.6039215686274509
treatment equality,97.35714285714285,16.558098591549296,113.91524144869214
