,unpriv,priv,SUM
TP,4810.0,5976.0,10786.0
TN,52185.0,48974.0,101159.0
FP,3345.0,4426.0,7771.0
FN,10880.0,11844.0,22724.0
size,71220.0,71220.0,142440.0
accuracy_equality,0.8002667789946645,0.7715529345689414,1.5718197135636058
opportunity_equality,0.3065646908859146,0.33535353535353535,0.6419182262394499
predictive_equality,0.060237709346299295,0.08288389513108614,0.14312160447738542
statistical_parity,0.11450435270991295,0.14605447907891042,0.2605588317888234
predictive_parity,0.5898221949724096,0.5745049029032878,1.1643270978756974
neg_predictive_parity,0.8274795845556172,0.8052550231839258,1.632734607739543
treatment equality,0.08686853489369817,0.12470373279601107,0.21157226768970924
