,unpriv,priv,SUM
TP,4897.0,5839.0,10736.0
TN,52123.0,49280.0,101403.0
FP,3407.0,4120.0,7527.0
FN,10793.0,11981.0,22774.0
size,71220.0,71220.0,142440.0
accuracy_equality,0.8006178039876439,0.7739258635214827,1.5745436675091267
opportunity_equality,0.31210962396430847,0.327665544332211,0.6397751682965195
predictive_equality,0.06135422294255358,0.07715355805243446,0.13850778099498803
statistical_parity,0.11659646166807076,0.13983431620331369,0.25643077787138446
predictive_parity,0.5897157996146436,0.5863038457676474,1.1760196453822909
neg_predictive_parity,0.8284538114311145,0.8044269600561532,1.6328807714872677
treatment equality,0.08919186120343424,0.11475472869496552,0.20394658989839975
