,unpriv,priv,SUM
TP,4292.0,18582.0,22874.0
TN,76657.0,52720.0,129377.0
FP,1073.0,6050.0,7123.0
FN,6058.0,10728.0,16786.0
size,88080.0,88080.0,176160.0
accuracy_equality,0.9190395095367847,0.8095140781108083,1.728553587647593
opportunity_equality,0.4146859903381643,0.6339815762538383,1.0486675665920027
predictive_equality,0.013804194004888717,0.10294367874766037,0.1167478727525491
statistical_parity,0.06091053587647593,0.27965485921889194,0.3405653950953679
predictive_parity,0.8,0.7543845404352062,1.5543845404352061
neg_predictive_parity,0.9267605633802817,0.8309166561593746,1.7576772195396564
treatment equality,0.023584253540871278,0.2812527240952578,0.3048369776361291
