,unpriv,priv,SUM
TP,68.0,166.0,234.0
TN,209.0,80.0,289.0
FP,1.0,10.0,11.0
FN,22.0,44.0,66.0
size,300.0,300.0,600.0
accuracy_equality,0.9233333333333333,0.82,1.7433333333333332
opportunity_equality,0.7555555555555555,0.7904761904761904,1.5460317460317459
predictive_equality,0.004761904761904762,0.1111111111111111,0.11587301587301586
statistical_parity,0.23,0.5866666666666667,0.8166666666666667
predictive_parity,0.9855072463768116,0.9431818181818182,1.9286890645586299
neg_predictive_parity,0.9047619047619048,0.6451612903225806,1.5499231950844854
treatment equality,0.019480519480519484,0.5303030303030303,0.5497835497835497
