,unpriv,priv,SUM
TP,5353.0,6532.0,11885.0
TN,52716.0,49585.0,102301.0
FP,2814.0,3815.0,6629.0
FN,10337.0,11288.0,21625.0
size,71220.0,71220.0,142440.0
accuracy_equality,0.8153468126930637,0.7879387812412244,1.603285593934288
opportunity_equality,0.3411727214786488,0.3665544332210999,0.7077271546997487
predictive_equality,0.05067531064289573,0.07144194756554308,0.1221172582084388
statistical_parity,0.11467284470654311,0.1452822240943555,0.25995506880089864
predictive_parity,0.6554426349944901,0.6312940949067363,1.2867367299012265
neg_predictive_parity,0.8360585539149604,0.8145647495605605,1.6506233034755209
treatment equality,0.07691744451843224,0.11278308873298881,0.18970053325142106
