,unpriv,priv,SUM
TP,5351.0,6494.0,11845.0
TN,52741.0,49752.0,102493.0
FP,2789.0,3648.0,6437.0
FN,10339.0,11326.0,21665.0
size,71220.0,71220.0,142440.0
accuracy_equality,0.8156697556866049,0.7897500702049985,1.6054198258916035
opportunity_equality,0.3410452517527087,0.3644219977553311,0.7054672495080399
predictive_equality,0.05022510354763191,0.06831460674157304,0.11853971028920496
statistical_parity,0.11429373771412525,0.14240381915192363,0.2566975568660489
predictive_parity,0.6573710073710074,0.640307631630842,1.2976786390018495
neg_predictive_parity,0.8360970196575777,0.8145649824814172,1.6506620021389948
treatment equality,0.07621935145201128,0.10748422144930528,0.18370357290131656
