,unpriv,priv,SUM
TP,180.0,154.0,334.0
TN,257.0,128.0,385.0
FP,133.0,112.0,245.0
FN,0.0,176.0,176.0
size,570.0,570.0,1140.0
accuracy_equality,0.7666666666666667,0.49473684210526314,1.26140350877193
opportunity_equality,1.0,0.4666666666666667,1.4666666666666668
predictive_equality,0.34102564102564104,0.4666666666666667,0.8076923076923077
statistical_parity,0.5491228070175439,0.4666666666666667,1.0157894736842106
predictive_parity,0.5750798722044729,0.5789473684210527,1.1540272406255254
neg_predictive_parity,1.0,0.42105263157894735,1.4210526315789473
treatment equality,0.0,0.875,0.875
