,unpriv,priv,SUM
TP,125.0,209.0,334.0
TN,366.0,187.0,553.0
FP,24.0,53.0,77.0
FN,55.0,121.0,176.0
size,570.0,570.0,1140.0
accuracy_equality,0.8614035087719298,0.6947368421052632,1.5561403508771932
opportunity_equality,0.6944444444444444,0.6333333333333333,1.3277777777777777
predictive_equality,0.06153846153846154,0.22083333333333333,0.28237179487179487
statistical_parity,0.2614035087719298,0.45964912280701753,0.7210526315789474
predictive_parity,0.8389261744966443,0.7977099236641222,1.6366360981607664
neg_predictive_parity,0.8693586698337292,0.6071428571428571,1.4765015269765862
treatment equality,0.20139860139860138,0.6022727272727273,0.8036713286713286
