,unpriv,priv,SUM
TP,5198.0,17479.0,22677.0
TN,75460.0,50680.0,126140.0
FP,2270.0,8090.0,10360.0
FN,5152.0,11831.0,16983.0
size,88080.0,88080.0,176160.0
accuracy_equality,0.9157356948228883,0.773830608537693,1.6895663033605812
opportunity_equality,0.5022222222222222,0.5963493688161037,1.098571591038326
predictive_equality,0.02920365367297054,0.13765526629232602,0.16685891996529656
statistical_parity,0.08478655767484106,0.2902929155313351,0.3750794732061762
predictive_parity,0.696036422067488,0.6836012358715632,1.379637657939051
neg_predictive_parity,0.9360889197638069,0.8107373102333989,1.7468262299972057
treatment equality,0.05866805425373546,0.3410257674776499,0.39969382173138535
