,unpriv,priv,SUM
TP,1407.0,1321.0,2728.0
TN,8.0,12.0,20.0
FP,172.0,228.0,400.0
FN,3.0,29.0,32.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.889937106918239,0.8383647798742139,1.728301886792453
opportunity_equality,0.997872340425532,0.9785185185185186,1.9763908589440504
predictive_equality,0.9555555555555556,0.95,1.9055555555555554
statistical_parity,0.9930817610062893,0.9742138364779874,1.9672955974842767
predictive_parity,0.8910702976567447,0.8528082633957392,1.743878561052484
neg_predictive_parity,0.7272727272727273,0.2926829268292683,1.0199556541019956
treatment equality,449.11111111111114,44.224137931034484,493.3352490421456
