,unpriv,priv,SUM
TP,1410.0,1319.0,2729.0
TN,8.0,4.0,12.0
FP,172.0,236.0,408.0
FN,0.0,31.0,31.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8918238993710692,0.8320754716981132,1.7238993710691823
opportunity_equality,1.0,0.977037037037037,1.9770370370370371
predictive_equality,0.9555555555555556,0.9833333333333333,1.9388888888888889
statistical_parity,0.9949685534591195,0.9779874213836478,1.9729559748427672
predictive_parity,0.8912768647281921,0.8482315112540193,1.7395083759822114
neg_predictive_parity,1.0,0.11428571428571428,1.1142857142857143
treatment equality,0.0,42.82258064516129,42.82258064516129
