,unpriv,priv,SUM
TP,1410.0,1320.0,2730.0
TN,1.0,0.0,1.0
FP,179.0,240.0,419.0
FN,0.0,30.0,30.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8874213836477988,0.8301886792452831,1.717610062893082
opportunity_equality,1.0,0.9777777777777777,1.9777777777777779
predictive_equality,0.9944444444444445,1.0,1.9944444444444445
statistical_parity,0.9993710691823899,0.9811320754716981,1.980503144654088
predictive_parity,0.8873505349276274,0.8461538461538461,1.7335043810814734
neg_predictive_parity,1.0,0.0,1.0
treatment equality,0.0,45.0,45.0
