,unpriv,priv,SUM
TP,1406.0,1333.0,2739.0
TN,2.0,16.0,18.0
FP,178.0,224.0,402.0
FN,4.0,17.0,21.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8855345911949686,0.8484276729559749,1.7339622641509433
opportunity_equality,0.9971631205673759,0.9874074074074074,1.9845705279747832
predictive_equality,0.9888888888888889,0.9333333333333333,1.9222222222222223
statistical_parity,0.9962264150943396,0.9792452830188679,1.9754716981132074
predictive_parity,0.8876262626262627,0.8561335902376365,1.7437598528638991
neg_predictive_parity,0.3333333333333333,0.48484848484848486,0.8181818181818181
treatment equality,348.5833333333333,74.11764705882354,422.70098039215685
