,unpriv,priv,SUM
TP,1406.0,1333.0,2739.0
TN,0.0,9.0,9.0
FP,180.0,231.0,411.0
FN,4.0,17.0,21.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8842767295597485,0.8440251572327044,1.728301886792453
opportunity_equality,0.9971631205673759,0.9874074074074074,1.9845705279747832
predictive_equality,1.0,0.9625,1.9625
statistical_parity,0.9974842767295597,0.9836477987421384,1.9811320754716981
predictive_parity,0.8865069356872636,0.8523017902813299,1.7388087259685934
neg_predictive_parity,0.0,0.34615384615384615,0.34615384615384615
treatment equality,352.5,76.43382352941177,428.93382352941177
