,unpriv,priv,SUM
TP,158.0,190.0,348.0
TN,390.0,206.0,596.0
FP,0.0,34.0,34.0
FN,22.0,140.0,162.0
size,570.0,570.0,1140.0
accuracy_equality,0.9614035087719298,0.6947368421052632,1.656140350877193
opportunity_equality,0.8777777777777778,0.5757575757575758,1.4535353535353535
predictive_equality,0.0,0.14166666666666666,0.14166666666666666
statistical_parity,0.2771929824561403,0.3929824561403509,0.6701754385964912
predictive_parity,1.0,0.8482142857142857,1.8482142857142856
neg_predictive_parity,0.9466019417475728,0.5953757225433526,1.5419776642909255
treatment equality,0.0,0.3339285714285714,0.3339285714285714
