,unpriv,priv,SUM
TP,136.0,157.0,293.0
TN,390.0,213.0,603.0
FP,0.0,27.0,27.0
FN,44.0,173.0,217.0
size,570.0,570.0,1140.0
accuracy_equality,0.9228070175438596,0.6491228070175439,1.5719298245614035
opportunity_equality,0.7555555555555555,0.47575757575757577,1.2313131313131314
predictive_equality,0.0,0.1125,0.1125
statistical_parity,0.23859649122807017,0.32280701754385965,0.5614035087719298
predictive_parity,1.0,0.8532608695652174,1.8532608695652173
neg_predictive_parity,0.8986175115207373,0.5518134715025906,1.450430983023328
treatment equality,0.0,0.21459537572254334,0.21459537572254334
