,unpriv,priv,SUM
TP,275.0,153.0,428.0
TN,1105.0,1069.0,2174.0
FP,185.0,431.0,616.0
FN,295.0,207.0,502.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7419354838709677,0.656989247311828,1.3989247311827957
opportunity_equality,0.4824561403508772,0.425,0.9074561403508772
predictive_equality,0.1434108527131783,0.28733333333333333,0.43074418604651166
statistical_parity,0.24731182795698925,0.3139784946236559,0.5612903225806452
predictive_parity,0.5978260869565217,0.261986301369863,0.8598123883263847
neg_predictive_parity,0.7892857142857143,0.8377742946708464,1.6270600089565606
treatment equality,0.27709893575088684,0.49971014492753624,0.7768090806784231
