,unpriv,priv,SUM
TP,303.0,167.0,470.0
TN,949.0,1169.0,2118.0
FP,341.0,331.0,672.0
FN,267.0,193.0,460.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.6731182795698925,0.7182795698924731,1.3913978494623656
opportunity_equality,0.531578947368421,0.4638888888888889,0.99546783625731
predictive_equality,0.26434108527131783,0.22066666666666668,0.4850077519379845
statistical_parity,0.34623655913978496,0.267741935483871,0.613978494623656
predictive_parity,0.4704968944099379,0.3353413654618474,0.8058382598717853
neg_predictive_parity,0.7804276315789473,0.8582966226138032,1.6387242541927507
treatment equality,0.5643236651859594,0.41160621761658034,0.9759298828025398
