,unpriv,priv,SUM
TP,296.0,150.0,446.0
TN,1038.0,1218.0,2256.0
FP,252.0,282.0,534.0
FN,274.0,210.0,484.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7172043010752688,0.7354838709677419,1.4526881720430107
opportunity_equality,0.519298245614035,0.4166666666666667,0.9359649122807017
predictive_equality,0.19534883720930232,0.188,0.38334883720930235
statistical_parity,0.2946236559139785,0.23225806451612904,0.5268817204301075
predictive_parity,0.5401459854014599,0.3472222222222222,0.8873682076236821
neg_predictive_parity,0.7911585365853658,0.8529411764705882,1.644099713055954
treatment equality,0.4063826175521983,0.3222857142857143,0.7286683318379126
