,unpriv,priv,SUM
TP,277.0,149.0,426.0
TN,1073.0,1207.0,2280.0
FP,217.0,293.0,510.0
FN,293.0,211.0,504.0
size,1860.0,1860.0,3720.0
accuracy_equality,0.7258064516129032,0.7290322580645161,1.4548387096774194
opportunity_equality,0.48596491228070177,0.41388888888888886,0.8998538011695907
predictive_equality,0.1682170542635659,0.19533333333333333,0.3635503875968992
statistical_parity,0.26559139784946234,0.23763440860215054,0.5032258064516129
predictive_parity,0.5607287449392713,0.33710407239819007,0.8978328173374613
neg_predictive_parity,0.7855051244509517,0.8511988716502116,1.6367039961011631
treatment equality,0.327248194301135,0.33327014218009476,0.6605183364812297
