,unpriv,priv,SUM
TP,110.0,110.0,220.0
TN,383.0,216.0,599.0
FP,7.0,54.0,61.0
FN,130.0,250.0,380.0
size,630.0,630.0,1260.0
accuracy_equality,0.7825396825396825,0.5174603174603175,1.3
opportunity_equality,0.4583333333333333,0.3055555555555556,0.7638888888888888
predictive_equality,0.017948717948717947,0.2,0.21794871794871795
statistical_parity,0.18571428571428572,0.26031746031746034,0.44603174603174606
predictive_parity,0.9401709401709402,0.6707317073170732,1.6109026474880133
neg_predictive_parity,0.746588693957115,0.463519313304721,1.210108007261836
treatment equality,0.033136094674556214,0.28800000000000003,0.3211360946745562
