,unpriv,priv,SUM
TP,84.0,106.0,190.0
TN,381.0,220.0,601.0
FP,9.0,50.0,59.0
FN,156.0,254.0,410.0
size,630.0,630.0,1260.0
accuracy_equality,0.7380952380952381,0.5174603174603175,1.2555555555555555
opportunity_equality,0.35,0.29444444444444445,0.6444444444444444
predictive_equality,0.023076923076923078,0.18518518518518517,0.20826210826210825
statistical_parity,0.14761904761904762,0.24761904761904763,0.3952380952380953
predictive_parity,0.9032258064516129,0.6794871794871795,1.5827129859387923
neg_predictive_parity,0.7094972067039106,0.4641350210970464,1.173632227800957
treatment equality,0.03550295857988166,0.2624671916010498,0.2979701501809315
