,unpriv,priv,SUM
TP,91.0,104.0,195.0
TN,381.0,218.0,599.0
FP,9.0,52.0,61.0
FN,149.0,256.0,405.0
size,630.0,630.0,1260.0
accuracy_equality,0.7492063492063492,0.5111111111111111,1.2603174603174603
opportunity_equality,0.37916666666666665,0.28888888888888886,0.6680555555555555
predictive_equality,0.023076923076923078,0.1925925925925926,0.21566951566951567
statistical_parity,0.15873015873015872,0.24761904761904763,0.40634920634920635
predictive_parity,0.91,0.6666666666666666,1.5766666666666667
neg_predictive_parity,0.7188679245283018,0.459915611814346,1.1787835363426478
treatment equality,0.037170882808466706,0.2708333333333333,0.3080042161418
