,unpriv,priv,SUM
TP,116.0,114.0,230.0
TN,385.0,213.0,598.0
FP,5.0,57.0,62.0
FN,124.0,246.0,370.0
size,630.0,630.0,1260.0
accuracy_equality,0.7952380952380952,0.5190476190476191,1.3142857142857143
opportunity_equality,0.48333333333333334,0.31666666666666665,0.8
predictive_equality,0.01282051282051282,0.2111111111111111,0.22393162393162394
statistical_parity,0.19206349206349208,0.2714285714285714,0.4634920634920635
predictive_parity,0.9586776859504132,0.6666666666666666,1.6253443526170799
neg_predictive_parity,0.756385068762279,0.46405228758169936,1.2204373563439783
treatment equality,0.024813895781637715,0.3089430894308943,0.33375698521253205
