,unpriv,priv,SUM
TP,123.0,139.0,262.0
TN,367.0,204.0,571.0
FP,23.0,66.0,89.0
FN,117.0,221.0,338.0
size,630.0,630.0,1260.0
accuracy_equality,0.7777777777777778,0.5444444444444444,1.3222222222222222
opportunity_equality,0.5125,0.3861111111111111,0.898611111111111
predictive_equality,0.05897435897435897,0.24444444444444444,0.3034188034188034
statistical_parity,0.23174603174603176,0.3253968253968254,0.5571428571428572
predictive_parity,0.8424657534246576,0.6780487804878049,1.5205145339124626
neg_predictive_parity,0.7582644628099173,0.48,1.2382644628099173
treatment equality,0.12097304404996713,0.39819004524886875,0.5191630892988359
