,unpriv,priv,SUM
TP,102.0,114.0,216.0
TN,370.0,212.0,582.0
FP,20.0,58.0,78.0
FN,138.0,246.0,384.0
size,630.0,630.0,1260.0
accuracy_equality,0.7492063492063492,0.5174603174603175,1.2666666666666666
opportunity_equality,0.425,0.31666666666666665,0.7416666666666667
predictive_equality,0.05128205128205128,0.21481481481481482,0.2660968660968661
statistical_parity,0.19365079365079366,0.273015873015873,0.4666666666666667
predictive_parity,0.8360655737704918,0.6627906976744186,1.4988562714449105
neg_predictive_parity,0.7283464566929134,0.462882096069869,1.1912285527627824
treatment equality,0.08918617614269789,0.3143631436314363,0.4035493197741342
