,unpriv,priv,SUM
TP,147.0,146.0,293.0
TN,258.0,198.0,456.0
FP,132.0,72.0,204.0
FN,93.0,214.0,307.0
size,630.0,630.0,1260.0
accuracy_equality,0.6428571428571429,0.546031746031746,1.1888888888888889
opportunity_equality,0.6125,0.40555555555555556,1.0180555555555557
predictive_equality,0.3384615384615385,0.26666666666666666,0.6051282051282052
statistical_parity,0.44285714285714284,0.346031746031746,0.7888888888888889
predictive_parity,0.5268817204301075,0.6697247706422018,1.1966064910723093
neg_predictive_parity,0.7350427350427351,0.48058252427184467,1.2156252593145798
treatment equality,0.8734491315136477,0.4485981308411215,1.3220472623547692
