,unpriv,priv,SUM
TP,180.0,192.0,372.0
TN,389.0,209.0,598.0
FP,1.0,31.0,32.0
FN,0.0,138.0,138.0
size,570.0,570.0,1140.0
accuracy_equality,0.9982456140350877,0.7035087719298245,1.7017543859649122
opportunity_equality,1.0,0.5818181818181818,1.5818181818181818
predictive_equality,0.002564102564102564,0.12916666666666668,0.13173076923076923
statistical_parity,0.3175438596491228,0.3912280701754386,0.7087719298245614
predictive_parity,0.994475138121547,0.8609865470852018,1.8554616852067487
neg_predictive_parity,1.0,0.6023054755043228,1.602305475504323
treatment equality,0.0,0.30887681159420294,0.30887681159420294
