,unpriv,priv,SUM
TP,1270.0,1152.0,2422.0
TN,40.0,61.0,101.0
FP,140.0,179.0,319.0
FN,140.0,198.0,338.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8238993710691824,0.7628930817610063,1.5867924528301889
opportunity_equality,0.900709219858156,0.8533333333333334,1.7540425531914894
predictive_equality,0.7777777777777778,0.7458333333333333,1.5236111111111112
statistical_parity,0.8867924528301887,0.8371069182389937,1.7238993710691823
predictive_parity,0.900709219858156,0.8655146506386175,1.7662238704967734
neg_predictive_parity,0.2222222222222222,0.23552123552123552,0.4577434577434577
treatment equality,7.833333333333333,5.0852272727272725,12.918560606060606
