,unpriv,priv,SUM
TP,5131.0,6116.0,11247.0
TN,53557.0,50714.0,104271.0
FP,1973.0,2686.0,4659.0
FN,10559.0,11704.0,22263.0
size,71220.0,71220.0,142440.0
accuracy_equality,0.8240381915192362,0.7979500140409997,1.621988205560236
opportunity_equality,0.3270235818992989,0.3432098765432099,0.6702334584425088
predictive_equality,0.03553034395822078,0.05029962546816479,0.08582996942638557
statistical_parity,0.09974726200505477,0.12358887952822241,0.2233361415332772
predictive_parity,0.7222691441441441,0.6948420813451488,1.4171112254892928
neg_predictive_parity,0.8353141181608335,0.812489986862764,1.6478041050235974
treatment equality,0.052795823156026524,0.0765840162203261,0.1293798393763526
