,unpriv,priv,SUM
TP,5095.0,6085.0,11180.0
TN,53549.0,50765.0,104314.0
FP,1981.0,2635.0,4616.0
FN,10595.0,11735.0,22330.0
size,71220.0,71220.0,142440.0
accuracy_equality,0.8234203875315923,0.7982308340353833,1.6216512215669756
opportunity_equality,0.3247291268323773,0.34147025813692483,0.6661993849693022
predictive_equality,0.035674410228705204,0.04934456928838951,0.08501897951709472
statistical_parity,0.09935411401291772,0.12243751755124965,0.22179163156416737
predictive_parity,0.7200395703787451,0.6978211009174312,1.4178606712961763
neg_predictive_parity,0.8348247692691444,0.81224,1.6470647692691442
treatment equality,0.052829777865822054,0.07493142093899455,0.1277611988048166
