,unpriv,priv,SUM
TP,161.0,144.0,305.0
TN,337.0,221.0,558.0
FP,53.0,49.0,102.0
FN,79.0,216.0,295.0
size,630.0,630.0,1260.0
accuracy_equality,0.7904761904761904,0.5793650793650794,1.3698412698412699
opportunity_equality,0.6708333333333333,0.4,1.0708333333333333
predictive_equality,0.1358974358974359,0.1814814814814815,0.3173789173789174
statistical_parity,0.3396825396825397,0.30634920634920637,0.6460317460317461
predictive_parity,0.7523364485981309,0.7461139896373057,1.4984504382354364
neg_predictive_parity,0.8100961538461539,0.505720823798627,1.315816977644781
treatment equality,0.4128529698149951,0.30246913580246915,0.7153221056174642
