,unpriv,priv,SUM
TP,157.0,133.0,290.0
TN,354.0,217.0,571.0
FP,36.0,53.0,89.0
FN,83.0,227.0,310.0
size,630.0,630.0,1260.0
accuracy_equality,0.8111111111111111,0.5555555555555556,1.3666666666666667
opportunity_equality,0.6541666666666667,0.36944444444444446,1.0236111111111112
predictive_equality,0.09230769230769231,0.1962962962962963,0.2886039886039886
statistical_parity,0.30634920634920637,0.29523809523809524,0.6015873015873017
predictive_parity,0.8134715025906736,0.7150537634408602,1.5285252660315338
neg_predictive_parity,0.8100686498855835,0.48873873873873874,1.298807388624322
treatment equality,0.2669138090824838,0.3113069016152717,0.5782207106977555
