,unpriv,priv,SUM
TP,142.0,129.0,271.0
TN,336.0,195.0,531.0
FP,54.0,75.0,129.0
FN,98.0,231.0,329.0
size,630.0,630.0,1260.0
accuracy_equality,0.7587301587301587,0.5142857142857142,1.273015873015873
opportunity_equality,0.5916666666666667,0.35833333333333334,0.95
predictive_equality,0.13846153846153847,0.2777777777777778,0.41623931623931626
statistical_parity,0.3111111111111111,0.3238095238095238,0.6349206349206349
predictive_parity,0.7244897959183674,0.6323529411764706,1.356842737094838
neg_predictive_parity,0.7741935483870968,0.45774647887323944,1.2319400272603362
treatment equality,0.3390894819466248,0.4329004329004329,0.7719899148470577
