,unpriv,priv,SUM
TP,152.0,170.0,322.0
TN,329.0,208.0,537.0
FP,61.0,62.0,123.0
FN,88.0,190.0,278.0
size,630.0,630.0,1260.0
accuracy_equality,0.7634920634920634,0.6,1.3634920634920635
opportunity_equality,0.6333333333333333,0.4722222222222222,1.1055555555555556
predictive_equality,0.1564102564102564,0.22962962962962963,0.38603988603988604
statistical_parity,0.3380952380952381,0.3682539682539683,0.7063492063492064
predictive_parity,0.7136150234741784,0.7327586206896551,1.4463736441638335
neg_predictive_parity,0.7889688249400479,0.5226130653266332,1.3115818902666811
treatment equality,0.4265734265734266,0.4350877192982456,0.8616611458716722
