,unpriv,priv,SUM
TP,161.0,157.0,318.0
TN,335.0,216.0,551.0
FP,55.0,54.0,109.0
FN,79.0,203.0,282.0
size,630.0,630.0,1260.0
accuracy_equality,0.7873015873015873,0.5920634920634921,1.3793650793650793
opportunity_equality,0.6708333333333333,0.4361111111111111,1.1069444444444443
predictive_equality,0.14102564102564102,0.2,0.34102564102564104
statistical_parity,0.34285714285714286,0.3349206349206349,0.6777777777777778
predictive_parity,0.7453703703703703,0.7440758293838863,1.4894461997542567
neg_predictive_parity,0.8091787439613527,0.5155131264916468,1.3246918704529995
treatment equality,0.42843232716650437,0.35467980295566504,0.7831121301221694
