,unpriv,priv,SUM
TP,29.0,206.0,235.0
TN,210.0,6.0,216.0
FP,0.0,84.0,84.0
FN,61.0,4.0,65.0
size,300.0,300.0,600.0
accuracy_equality,0.7966666666666666,0.7066666666666667,1.5033333333333334
opportunity_equality,0.32222222222222224,0.9809523809523809,1.3031746031746032
predictive_equality,0.0,0.9333333333333333,0.9333333333333333
statistical_parity,0.09666666666666666,0.9666666666666667,1.0633333333333332
predictive_parity,1.0,0.7103448275862069,1.7103448275862068
neg_predictive_parity,0.7749077490774908,0.6,1.3749077490774908
treatment equality,0.0,48.99999999999999,48.99999999999999
