,unpriv,priv,SUM
TP,70.0,194.0,264.0
TN,210.0,71.0,281.0
FP,0.0,19.0,19.0
FN,20.0,16.0,36.0
size,300.0,300.0,600.0
accuracy_equality,0.9333333333333333,0.8833333333333333,1.8166666666666667
opportunity_equality,0.7777777777777778,0.9238095238095239,1.7015873015873018
predictive_equality,0.0,0.2111111111111111,0.2111111111111111
statistical_parity,0.23333333333333334,0.71,0.9433333333333334
predictive_parity,1.0,0.9107981220657277,1.9107981220657277
neg_predictive_parity,0.9130434782608695,0.8160919540229885,1.729135432283858
treatment equality,0.0,2.770833333333333,2.770833333333333
