,unpriv,priv,SUM
TP,7.0,209.0,216.0
TN,203.0,42.0,245.0
FP,7.0,48.0,55.0
FN,83.0,1.0,84.0
size,300.0,300.0,600.0
accuracy_equality,0.7,0.8366666666666667,1.5366666666666666
opportunity_equality,0.07777777777777778,0.9952380952380953,1.073015873015873
predictive_equality,0.03333333333333333,0.5333333333333333,0.5666666666666667
statistical_parity,0.04666666666666667,0.8566666666666667,0.9033333333333333
predictive_parity,0.5,0.8132295719844358,1.3132295719844358
neg_predictive_parity,0.7097902097902098,0.9767441860465116,1.6865343958367214
treatment equality,0.03614457831325301,111.99999999999999,112.03614457831324
