,unpriv,priv,SUM
TP,5335.0,15327.0,20662.0
TN,76333.0,54760.0,131093.0
FP,1397.0,4010.0,5407.0
FN,5015.0,13983.0,18998.0
size,88080.0,88080.0,176160.0
accuracy_equality,0.9272025431425976,0.795719800181653,1.7229223433242506
opportunity_equality,0.5154589371980677,0.5229273285568066,1.0383862657548741
predictive_equality,0.017972468802264246,0.06823209120299473,0.08620456000525897
statistical_parity,0.07643051771117167,0.219539055404178,0.29596957311534966
predictive_parity,0.7924836601307189,0.7926255365361742,1.585109196666893
neg_predictive_parity,0.9383512809165561,0.7965901982747334,1.7349414791912894
treatment equality,0.03709173521504187,0.14302242674388727,0.18011416195892913
