,unpriv,priv,SUM
TP,176.0,229.0,405.0
TN,371.0,194.0,565.0
FP,19.0,46.0,65.0
FN,4.0,101.0,105.0
size,570.0,570.0,1140.0
accuracy_equality,0.9596491228070175,0.7421052631578947,1.7017543859649122
opportunity_equality,0.9777777777777777,0.693939393939394,1.6717171717171717
predictive_equality,0.04871794871794872,0.19166666666666668,0.2403846153846154
statistical_parity,0.34210526315789475,0.4824561403508772,0.8245614035087719
predictive_parity,0.9025641025641026,0.8327272727272728,1.7352913752913754
neg_predictive_parity,0.9893333333333333,0.6576271186440678,1.646960451977401
treatment equality,2.192307692307692,0.6262376237623763,2.818545316070068
