,unpriv,priv,SUM
TP,128.0,156.0,284.0
TN,390.0,212.0,602.0
FP,0.0,28.0,28.0
FN,52.0,174.0,226.0
size,570.0,570.0,1140.0
accuracy_equality,0.9087719298245615,0.6456140350877193,1.5543859649122806
opportunity_equality,0.7111111111111111,0.4727272727272727,1.183838383838384
predictive_equality,0.0,0.11666666666666667,0.11666666666666667
statistical_parity,0.22456140350877193,0.32280701754385965,0.5473684210526316
predictive_parity,1.0,0.8478260869565217,1.8478260869565217
neg_predictive_parity,0.8823529411764706,0.5492227979274611,1.4315757391039317
treatment equality,0.0,0.221264367816092,0.221264367816092
