,unpriv,priv,SUM
TP,1316.0,1217.0,2533.0
TN,55.0,75.0,130.0
FP,125.0,165.0,290.0
FN,94.0,133.0,227.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8622641509433963,0.8125786163522013,1.6748427672955977
opportunity_equality,0.9333333333333333,0.9014814814814814,1.834814814814815
predictive_equality,0.6944444444444444,0.6875,1.3819444444444444
statistical_parity,0.9062893081761006,0.869182389937107,1.7754716981132077
predictive_parity,0.9132546842470507,0.8806078147612156,1.7938624990082663
neg_predictive_parity,0.3691275167785235,0.3605769230769231,0.7297044398554466
treatment equality,10.416666666666666,6.978383458646617,17.395050125313283
