,unpriv,priv,SUM
TP,1217.0,1163.0,2380.0
TN,72.0,76.0,148.0
FP,108.0,164.0,272.0
FN,193.0,187.0,380.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8106918238993711,0.779245283018868,1.589937106918239
opportunity_equality,0.8631205673758865,0.8614814814814815,1.724602048857368
predictive_equality,0.6,0.6833333333333333,1.2833333333333332
statistical_parity,0.8333333333333334,0.8345911949685535,1.6679245283018869
predictive_parity,0.9184905660377358,0.8764129615674454,1.7949035276051812
neg_predictive_parity,0.27169811320754716,0.2889733840304182,0.5606714972379654
treatment equality,4.383419689119171,4.933155080213904,9.316574769333075
