,unpriv,priv,SUM
TP,1340.0,1200.0,2540.0
TN,50.0,87.0,137.0
FP,130.0,153.0,283.0
FN,70.0,150.0,220.0
size,1590.0,1590.0,3180.0
accuracy_equality,0.8742138364779874,0.809433962264151,1.6836477987421383
opportunity_equality,0.950354609929078,0.8888888888888888,1.839243498817967
predictive_equality,0.7222222222222222,0.6375,1.359722222222222
statistical_parity,0.9245283018867925,0.8509433962264151,1.7754716981132077
predictive_parity,0.9115646258503401,0.8869179600886918,1.7984825859390319
neg_predictive_parity,0.4166666666666667,0.3670886075949367,0.7837552742616034
treatment equality,14.547619047619047,5.7375,20.285119047619048
